win_start,win_end,center_index,window_date,window_start_date,window_end_date,D,D_stderr,D_ci_low,D_ci_high,beta_acf,beta_acf_stderr,beta_acf_ci_low,beta_acf_ci_high,beta_acf_r2,De_acf_TL_JOINT,De_acf_TL_JOINT_stderr,De_acf_TL_AR,De_acf_TL_AR_stderr,De_acf_Student,De_acf_Student_stderr,beta_hac,beta_hac_stderr,beta_hac_r2,De_hac_TL_JOINT,De_hac_TL_JOINT_stderr,De_hac_TL_AR,De_hac_TL_AR_stderr,De_hac_Student,De_hac_Student_stderr,beta_dfa,beta_dfa_stderr,beta_dfa_ci_low,beta_dfa_ci_high,beta_dfa_H,beta_dfa_r2,De_dfa_TL_JOINT,De_dfa_TL_JOINT_stderr,De_dfa_TL_AR,De_dfa_TL_AR_stderr,De_dfa_Student,De_dfa_Student_stderr,beta_bayes,beta_bayes_stderr,De_bayes_TL_JOINT,De_bayes_TL_JOINT_stderr,De_bayes_TL_AR,De_bayes_TL_AR_stderr,De_bayes_Student,De_bayes_Student_stderr,beta_whittle,beta_whittle_stderr,beta_whittle_m,De_whittle_TL_JOINT,De_whittle_TL_JOINT_stderr,De_whittle_TL_AR,De_whittle_TL_AR_stderr,De_whittle_Student,De_whittle_Student_stderr,,epsilon
26686,26811,26748,1998-12-23T00:00:00,1998-09-25T00:00:00,1999-03-25T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
26708,26833,26770,1999-01-27T00:00:00,1998-10-27T00:00:00,1999-04-27T00:00:00,,,,,1.0693603383631676,0.6407375028656758,0.10318748506966363,2.391162328801693,0.21920467009279376,0.2649104211841843,0.11042209207114888,0.26761817659830706,0.11075229890918925,0.2604952657675374,0.11002989074064488,1.3001441058359948,0.580120011,0.33660661230422284,0.25095633063717726,0.10914335840136986,0.25531982834912176,0.10995249818921936,0.24319931174685505,0.10791449007885281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167618177
26730,26855,26792,1999-03-01T00:00:00,1998-11-27T00:00:00,1999-05-27T00:00:00,,,,,0.021772091213991207,0.4719763879197928,0.14524134065979305,1.8357062544525085,6.648359978522755e-05,0.296313218,0.10858714668259858,0.2947707831199005,0.10897525462308805,0.29960323691343516,0.10764362979252365,0.17528118307565288,0.7128028224682474,0.003797614,0.28964458016654154,0.10985864408484278,0.2893173361103266,0.10999298474064383,0.290659455,0.10952251401988436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128308605
26752,26877,26814,1999-03-31T00:00:00,1998-12-30T00:00:00,1999-06-29T00:00:00,,,,,0.064933753,0.6264216964930107,0.060839483,2.390067563310161,0.003617266,0.29252121819387644,0.109439457,0.29174283494045766,0.10964351671699488,0.29436171967527297,0.10892082961029148,0.093374951,0.16743872343977892,0.007052324,0.30686479008128464,0.10169274600852148,0.30094816640499533,0.10378422959661056,0.3165086625780063,0.098411469,,,,,,,,,,,,,0.38704023196779097,0.29262366408222756,0.2611748224691744,0.10804377896741305,0.2622408984991688,0.10888113866471368,0.2621002946810835,0.10672208911346963,,,,,,,,,,,-0.032736832
26774,26899,26836,1999-05-03T00:00:00,1999-02-02T00:00:00,1999-07-30T00:00:00,,,,,0.16762909119592875,0.5795501273113847,0.078422192,2.128323162514291,0.013586118979027728,0.2896995763484722,0.10963911973093858,0.28918044530649106,0.10984194541374498,0.2912393625528462,0.10913738126176031,0.20534229768705906,0.3161218303673157,0.020090014415326984,0.2849415155600563,0.1085416352904111,0.2837288677624094,0.10913700283946812,0.288798397,0.10722458133986162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082315291
26796,26921,26858,1999-06-03T00:00:00,1999-03-05T00:00:00,1999-08-31T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
26818,26943,26880,1999-07-06T00:00:00,1999-04-07T00:00:00,1999-10-01T00:00:00,,,,,-0.120119282,,,,,0.4742710639199438,,0.46090497465915387,,0.47427024021635095,,-0.102894607,0.216864017,0.010111611058544745,0.33403935361224846,0.097485961,0.3278696170579098,0.099817653,0.34167445046032213,0.094485462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019095025
26840,26965,26902,1999-08-05T00:00:00,1999-05-07T00:00:00,1999-11-02T00:00:00,,,,,0.38135949465856084,0.5558640769507095,0.054566371,2.148057936230429,0.14072702928316172,0.282165724,0.11013992189622282,0.28251120147033676,0.11032452337047753,0.28237777522602214,0.10976263042595968,0.36274972480749634,0.19823583811151846,0.10389628014221619,0.23640552980338658,0.1011667405413267,0.23703297869551737,0.10296356659721766,0.2403131302146574,0.098968613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182511202
26862,26987,26924,1999-09-07T00:00:00,1999-06-09T00:00:00,1999-12-03T00:00:00,,,,,0.060520110782787705,0.5984954186196533,0.11617585964569549,2.3556559452372836,0.001403437,0.29288270552257856,0.10934842556773941,0.2920188094611502,0.10957345777282208,0.29490133162329546,0.10877902140955013,0.055792225358602086,0.22155519440418195,0.000977769,0.30798549726010493,0.1039229691008809,0.3033538176792094,0.10543813036957758,0.31595730798841853,0.10117510745703745,,,,,,,,,,,,,0.5015225366113487,0.3759393670018011,0.2632466843339822,0.1092406304216553,0.2650781595015257,0.1098391036371368,0.261829687,0.10833221894535475,,,,,,,,,,,-0.04485401
26884,27009,26946,1999-10-07T00:00:00,1999-07-12T00:00:00,2000-01-05T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
26906,27031,26968,1999-11-08T00:00:00,1999-08-11T00:00:00,2000-02-07T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
26928,27053,26990,1999-12-09T00:00:00,1999-09-13T00:00:00,2000-03-09T00:00:00,,,,,0.5048278641592895,0.7294527614652324,0.045977531,2.337786821329663,0.050116891,0.28288868839288284,0.1103989241254362,0.2834159924787198,0.11049570538991657,0.28245317131640213,0.1102253097387843,0.421369546,0.560722333,0.03527061,0.28089037800934413,0.11021544973084453,0.2814042244361343,0.110397329,0.2808046333036793,0.10986401609832251,,,,,,,,,,,,,0.6603159371955278,0.4354517385472652,0.2603918937822224,0.10948613430812565,0.26298750214892774,0.11006989878688334,0.25706271546267323,0.10865755820402871,,,,,,,,,,,0.183415993
26950,27075,27012,2000-01-11T00:00:00,1999-10-13T00:00:00,2000-04-10T00:00:00,,,,,0.23047163288923372,0.5996313656553763,0.16861588987893225,2.342296810817507,0.021636356725506678,0.28784574542734853,0.10984721637477142,0.2875857211551545,0.11002221452276036,0.2889383213534866,0.10942624833376793,0.23658449354434155,0.33136156616524715,0.020894243,0.2823999844324624,0.10886635613196591,0.281617735,0.10940071183051177,0.2855403191582152,0.10770454484380844,,,,,,,,,,,,,0.4905722858075369,0.35517845073157056,0.26102509314561084,0.10890120602217394,0.2629275562718367,0.10958724309145625,0.25969284447161517,0.10786867772517802,,,,,,,,,,,0.136827405
26972,27097,27034,2000-02-11T00:00:00,1999-11-12T00:00:00,2000-05-11T00:00:00,,,,,0.040744408,0.5869949616813661,0.079765762,2.140894044439029,0.00078091,0.2935923482385841,0.10924443291318404,0.29262587225200754,0.10948620146286002,0.295783801,0.10863398536924876,0.081013852,0.26422875089758857,0.002884158,0.3001826465434157,0.10618737129863229,0.2968489663323731,0.10722531376827003,0.30678401185571685,0.104036972,,,,,,,,,,,,,0.3913585276703897,0.2945760639464901,0.26099130862793757,0.10806561814261233,0.2621102335937703,0.10890059125955484,0.26180025965533965,0.10675283270010603,,,,,,,,,,,-0.077073508
26994,27119,27056,2000-03-15T00:00:00,1999-12-15T00:00:00,2000-06-13T00:00:00,,,,,-0.268934146,,,,,0.4742723560740786,,0.4609046948595189,,0.4666327543532095,,-0.203577543,0.44082599289516944,0.00780546,0.30839550608409594,0.10650757151997478,0.3054795199991098,0.10720931087196764,0.31335368438227107,0.10501272260927955,,,,,,,,,,,,,0.47801859109765515,0.38714385711015653,0.2665725546570392,0.10948994723239588,0.2680962502230454,0.1100049628857932,0.2656022037737673,0.1086789508217879,,,,,,,,,,,-0.019095305
27016,27141,27078,2000-04-14T00:00:00,2000-01-18T00:00:00,2000-07-14T00:00:00,,,,,0.4501437532045274,0.7572780474193198,0.075144027,2.745855446505466,0.082963995,0.2844608094933946,0.110329791,0.2848178580240845,0.11041982985815822,0.28428598922074555,0.11015237225183001,0.50700229,0.3393160836421387,0.10852076111125442,0.2566236733480149,0.10835834422659833,0.25886650110049597,0.10918861637280962,0.25486504641671925,0.10714489067382409,,,,,,,,,,,,,0.6053379053884503,0.35895674355223683,0.2513099705487085,0.10799454143894271,0.25439339589574805,0.10896192656962657,0.24772857122315983,0.10660736793183455,,,,,,,,,,,0.184817858
27038,27163,27100,2000-05-17T00:00:00,2000-02-17T00:00:00,2000-08-15T00:00:00,,,,,0.8142261053748034,0.5873058414321285,0.071049403,2.0408043541955614,0.10130722064178865,0.2687176472542556,0.11043233524979605,0.27082608807258385,0.11071100757319524,0.26564098657128266,0.1100862397500417,0.9128348884738225,0.4268518151256159,0.14107026486213337,0.24272496478250463,0.10728116832376179,0.247414644,0.10855114801025594,0.23513756896929217,0.10530726162557955,,,,,,,,,,,,,0.9403256401558127,0.47723941233113726,0.2508643131247605,0.10877385249192538,0.254860417,0.10964012737902001,0.24440384950619698,0.1074907420250849,,,,,,,,,,,0.170826088
27060,27185,27122,2000-06-19T00:00:00,2000-03-21T00:00:00,2000-09-15T00:00:00,,,,,0.5809420476735545,0.7182197535161858,0.056333846045250775,2.719755884325363,0.3243877573684075,0.281014881,0.11048578419069027,0.2817664644373593,0.11058773603500734,0.2801995467160835,0.11032685208441376,0.6196282186548315,0.096584723,0.3700060223563062,0.1209718119782895,0.020403391063656042,0.11822308750318332,0.018633407,0.12879696876189392,0.024460797417395895,,,,,,,,,,,,,0.6326127543747548,0.2705975370683837,0.21908194318893687,0.099225079,0.22400680625381644,0.10192582617131583,0.2132350184993681,0.095400481,,,,,,,,,,,0.181766464
27082,27207,27144,2000-07-20T00:00:00,2000-04-20T00:00:00,2000-10-17T00:00:00,,,,,0.9237720661231424,0.6069624958074841,0.1419927465945634,2.1962348984888855,0.45187098923707636,0.2666256561282747,0.11041965175291635,0.2690455212525994,0.1107277015436583,0.2628792702113123,0.11004728733039816,0.9013748488930825,0.1792804433186467,0.4251815055781897,0.13140370528272086,0.033833398617165944,0.13326997044708583,0.037636228560006285,0.12902865411580233,0.028929256,,,,,,,,,,,,,0.9032917234960572,0.3668945529808311,0.2270073160606423,0.10326764781959936,0.2329179725009141,0.10549379734324724,0.21735119022203012,0.099614126,,,,,,,,,,,0.169045521
27104,27229,27166,2000-08-21T00:00:00,2000-05-23T00:00:00,2000-11-16T00:00:00,,,,,0.059389394,0.7860053621763746,0.030545516083560063,3.075659058002918,0.001338859,0.29171598263663157,0.10972256824881026,0.2912008329286388,0.10985351500403298,0.29294954674801615,0.10938363054842949,-0.179916476,0.7469256455713857,0.009978643,0.2963890471485163,0.10912508245703172,0.2952843025600629,0.10933265884388758,0.29855350543849646,0.10859481695524027,,,,,,,,,,,,,0.4293407268772143,0.3460951076096834,0.26532051427292325,0.1090517980192023,0.26662716010729615,0.10966895589353848,0.2651254654405691,0.10805957243796732,,,,,,,,,,,-0.046061538
27126,27251,27188,2000-09-21T00:00:00,2000-06-23T00:00:00,2000-12-19T00:00:00,,,,,1.6369165320644745,0.6444074651689522,0.056142809,2.2903728242450327,0.3483374358074717,0.24874922865082738,0.10900276954874914,0.2535480815064344,0.10988794346916488,0.23980170314206006,0.10759174161310153,1.698479476613367,0.41474599276320223,0.38294787880274683,0.1887762901604506,0.088193021,0.19838753609056517,0.093953095,0.169798736,0.07620434,,,,,,,,,,,,,1.361759891742782,0.4401178045303234,0.21805279964732016,0.1011886124790187,0.2255836833170237,0.10411113523833448,0.20380029620430498,0.095641576,,,,,,,,,,,0.153548082
27148,27273,27210,2000-10-23T00:00:00,2000-07-26T00:00:00,2001-01-23T00:00:00,,,,,2.8102447163086097,0.7273152961145636,0.04882675,2.5985362023114025,0.6715702604703793,0.23076161863644118,0.10574266267680948,0.2379422595117191,0.10768175668458368,0.21593062745935676,0.10184318247457806,2.825174164447887,0.35049750532922286,0.6466780614949317,0.123961436,0.029593324397017416,0.12932534206400748,0.036537793,0.115595822,0.016192595699789616,,,,,,,,,,,,,1.551314459221496,0.38226313478864055,0.18390313530898422,0.085079337,0.19337423846832436,0.091272429,0.16561204377610764,0.072512889,,,,,,,,,,,0.13794226
27170,27295,27232,2000-11-22T00:00:00,2000-08-25T00:00:00,2001-02-23T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
27192,27317,27254,2000-12-26T00:00:00,2000-09-27T00:00:00,2001-03-27T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
27214,27339,27276,2001-01-29T00:00:00,2000-10-27T00:00:00,2001-04-27T00:00:00,,,,,1.2455504071639696,0.6966963732874187,0.06405833,2.6650975948701423,0.1478849596598304,0.2645949649690371,0.11049901504910649,0.26743502210633263,0.11081637326537716,0.2597851831400129,0.110137724,1.1952520503947441,0.6408821016178565,0.15035278471301416,0.26127704168713406,0.11023205727459391,0.2644553369481038,0.11065507392828904,0.25588765898064514,0.10969512793518765,,,,,,,,,,,,,1.0517691308599182,0.5292412180685782,0.2535694826566914,0.10929406384398002,0.2574428642438715,0.11002272678018805,0.2470930046492894,0.10823544738636336,,,,,,,,,,,0.167435022
27236,27361,27298,2001-03-01T00:00:00,2000-11-29T00:00:00,2001-05-30T00:00:00,,,,,2.1539736679413775,0.7344048343826809,0.11860187101443478,2.6442907642633737,0.19769347166267803,0.24686647249053156,0.10888174432711142,0.2520620646669821,0.109836972,0.23678279339061656,0.1072820954187117,2.123682439209542,0.9643267431809872,0.21615007760328198,0.2659190058925516,0.11078875664728093,0.2688267463684715,0.11102078474075437,0.2606336404586307,0.110590013,,,,,,,,,,,,,1.2301703720069497,0.5216653310991582,0.2445610754012897,0.1080562081614143,0.2495314886816497,0.10918458028591135,0.23570949101333627,0.10623440293775457,,,,,,,,,,,0.152062065
27258,27383,27320,2001-04-02T00:00:00,2001-01-02T00:00:00,2001-06-29T00:00:00,,,,,0.9790249941305054,0.7361359123783999,0.12794913750066014,2.5983407248098858,0.6019024009979579,0.27307843476578686,0.11071560392156227,0.2748665211693321,0.11086759661949125,0.27030977463339756,0.11057693115726654,0.96686416,0.1352269060628784,0.6110443187232726,0.11336501943548384,0.015699015622497908,0.1141710594987206,0.015421015236941156,0.11620072392839349,0.015313360368745064,,,,,,,,,,,,,0.9749379338900701,0.43635098796073934,0.24087783538274765,0.10701097570627104,0.24585228716757127,0.10837081725585959,0.23258443414650143,0.10484820546098292,,,,,,,,,,,0.174866521
27280,27405,27342,2001-05-03T00:00:00,2001-02-02T00:00:00,2001-08-01T00:00:00,,,,,1.6066604846293377,0.8419629000576453,0.065793311,3.141030217510265,0.6521213921286728,0.2668157999958516,0.11073724120115329,0.26952327120455055,0.11096854591224248,0.26206421029586957,0.11052803093343358,1.4920111426002158,0.2870211242344227,0.6349692726125109,0.14311119935341274,0.05042069,0.14986954590824003,0.058712490619511074,0.1310817712017185,0.035818777,,,,,,,,,,,,,1.3585383942805542,0.3954649429241952,0.2023713355716531,0.094782525,0.21090226881195856,0.099091108,0.18617731143335234,0.08636099,,,,,,,,,,,0.169523271
27302,27427,27364,2001-06-05T00:00:00,2001-03-07T00:00:00,2001-08-31T00:00:00,,,,,1.0025829782003342,0.6950556829556378,0.028687360391538817,2.5074282666516945,0.23594295037085145,0.27039659999185595,0.11065428301718336,0.2724805960027964,0.11085741608365876,0.2671176538891078,0.1104471712210984,0.8028666723538513,0.7085752040053396,0.1455465066040632,0.27575330099296413,0.1106506131371455,0.27716417287164663,0.11078355693001238,0.2737467420141166,0.11050685385417822,,,,,,,,,,,,,0.868717503,0.44863041065028136,0.24987418754391905,0.10850226897614916,0.25384018834821676,0.10942964494629472,0.24366867525003094,0.10712880476084177,,,,,,,,,,,0.172480596
27324,27449,27386,2001-07-06T00:00:00,2001-04-06T00:00:00,2001-10-09T00:00:00,,,,,1.8954415881848257,0.8250024984434355,0.089787482,3.1805312635129206,0.5962686557370709,0.26073836462270117,0.11043452525792616,0.2642315323953669,0.11082403860611972,0.25433931362762396,0.10996126547166202,1.9620561716555123,0.2756827578861926,0.5939680779437917,0.1223605345831051,0.02688591,0.12654463745654745,0.032238346,0.11612885322576796,0.016538722607253593,,,,,,,,,,,,,1.5144996654710732,0.37908036627678526,0.18488000650097125,0.085623087,0.19427210093334385,0.091700128,0.16681060399051692,0.073361074,,,,,,,,,,,0.164231532
27346,27471,27408,2001-08-07T00:00:00,2001-05-09T00:00:00,2001-11-08T00:00:00,,,,,0.31196730799974304,0.5991374069413093,0.041965419,2.3543723310308455,0.050705999,0.285378966,0.1100386601686517,0.2854183777386655,0.1102006634485378,0.2859904256107799,0.10967388550806942,0.43936201200854424,0.3475333590889125,0.089059651,0.26458220186779713,0.10903221934006008,0.26598980700573066,0.10965953616263731,0.26419945842020154,0.10803661054751243,,,,,,,,,,,,,0.6160139686912939,0.3971321305995605,0.2576225570672917,0.10901075332983527,0.26030041391881037,0.10971859961007471,0.25443552915542833,0.10799382171803039,,,,,,,,,,,0.185418378
27368,27493,27430,2001-09-07T00:00:00,2001-06-11T00:00:00,2001-12-11T00:00:00,,,,,0.4836657018055686,0.6626441286704278,0.050385792,2.1490762078523638,0.086548058,0.2819091911517802,0.11036524738477241,0.28247889,0.11048817599952622,0.28150140652321726,0.1101411920234553,0.6232023331694349,0.39095390130938046,0.14610050407406405,0.2560332747338904,0.10881550060389322,0.2588539548897415,0.10957956174970078,0.25262642607826685,0.10771881265228637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18247889
27390,27515,27452,2001-10-15T00:00:00,2001-07-12T00:00:00,2002-01-14T00:00:00,,,,,0.46967464348855237,0.6719670108947728,0.12562671303650255,2.502531245100154,0.1446142531828417,0.28247812592547217,0.11034823677469527,0.28298926587870177,0.11046694059603135,0.28215604364919283,0.11012630167936734,0.5484962410288678,0.27454739607274414,0.17267301839195692,0.23330673504572214,0.10336407509034969,0.23697637857601705,0.10523080605217874,0.22994915057125906,0.10082310482883541,,,,,,,,,,,,,0.6228340912951764,0.35414792111697024,0.24862553817587998,0.1075846739865309,0.2519692051436211,0.10865975625790211,0.24459182826473397,0.10604107055734481,,,,,,,,,,,0.182989266
27412,27537,27474,2001-11-14T00:00:00,2001-08-13T00:00:00,2002-02-14T00:00:00,,,,,-0.468764971,,,,,0.4742701487542531,,0.4609046909197122,,0.4666329215682983,,-0.04661705,0.8444986917484376,0.000246995,0.29306925916844073,0.10961762100513249,0.2924290793659663,0.10974962387550719,0.2944501973820961,0.10927166822309524,,,,,,,,,,,,,0.6534050627867719,0.47148606188666975,0.2651671582739578,0.10994156386808772,0.2673534875092482,0.11037422825044345,0.26240501709003516,0.10933167668639715,,,,,,,,,,,-0.019095309
27434,27559,27496,2001-12-17T00:00:00,2001-09-19T00:00:00,2002-03-19T00:00:00,,,,,-0.391656911,,,,,0.4742731462655249,,0.46090469193590755,,0.4666325683998595,,-0.262813553,0.3702041866367465,0.022286197741469005,0.31874501685689055,0.1038410617715774,0.3146250553223688,0.1049989013524499,0.3249189208199641,0.10174436871590593,,,,,,,,,,,,,0.3606681738264115,0.3000849156995836,0.2658261543671564,0.10844930397203947,0.26649734574197925,0.1091822564558001,0.267254754,0.10721406415548253,,,,,,,,,,,-0.019095308
27456,27581,27518,2002-01-18T00:00:00,2001-10-19T00:00:00,2002-04-19T00:00:00,,,,,-0.833449186,,,,,0.474271058,,0.46090468968778414,,0.47427179318433005,,-0.937076686,0.612815094,0.13884782640225768,0.31825508229074645,0.10475725633679504,0.31469134441108354,0.10561586643097312,0.3234299789349378,0.10316211029894172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01909531
27478,27603,27540,2002-02-21T00:00:00,2001-11-20T00:00:00,2002-05-21T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
27500,27625,27562,2002-03-25T00:00:00,2001-12-21T00:00:00,2002-06-21T00:00:00,,,,,2.438087791460774,0.6581551031945789,0.038937922,2.5223424876289524,0.7258693413890563,0.2279140727582995,0.10490560472993339,0.2352943595014502,0.10705895225144182,0.21279144399901723,0.10056486006461612,2.3668251099163444,0.3677506017457837,0.6889840201573015,0.1395476487487247,0.047950503202299245,0.14729526510090463,0.057222362915527784,0.12534709391368123,0.030247452118418318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13529436
27522,27647,27584,2002-04-25T00:00:00,2002-01-25T00:00:00,2002-07-24T00:00:00,,,,,0.5151420145388541,0.5117006109415523,0.091721341,1.7826415068688035,0.023120602504737686,0.27502583463306984,0.11024549090814834,0.276134516,0.11049566341148181,0.2740665372524347,0.10983781,0.4603708287989929,0.5755633441760142,0.019332972,0.2800437227645468,0.1102885120547152,0.2806953897527087,0.11046187523360511,0.2796812332051867,0.10997112104605981,,,,,,,,,,,,,0.8305639323414832,0.5244924251034342,0.2624760992976103,0.1100129516036978,0.2652053473407201,0.11046418259819725,0.25839572444765513,0.10940971243424977,,,,,,,,,,,0.176134516
27544,27669,27606,2002-05-28T00:00:00,2002-02-27T00:00:00,2002-08-23T00:00:00,,,,,1.2578436936902697,0.9013837570433859,0.1697973013506559,3.4403275422946216,0.5395513250758628,0.27487339307341996,0.11084089493970375,0.27656647175345744,0.1109345042817343,0.27210484270822943,0.11080885228123553,1.194990826333355,0.21482713523498426,0.5112532441692397,0.1287117173053895,0.032521842854082175,0.1319197278428257,0.037495492354923936,0.12352817473938975,0.024622982,,,,,,,,,,,,,1.1754387852380541,0.3725838941815402,0.20661124689538218,0.096364996,0.21453652242930127,0.10023415208285165,0.1921579735506978,0.089160859,,,,,,,,,,,0.176566472
27566,27691,27628,2002-06-27T00:00:00,2002-04-01T00:00:00,2002-09-25T00:00:00,,,,,1.1793783760635688,0.7043501329874645,0.12780410488379285,2.5922885166176117,0.3976584042536563,0.2667408487782693,0.1105899792747152,0.2693122814406418,0.11085697830250957,0.2624680675029569,0.11030442348087242,1.1567867516590475,0.15841406726611898,0.3750317885472497,0.11294801775173176,0.015725625456142228,0.11464085709268759,0.016238062,0.11432767875645448,0.013292221383257965,,,,,,,,,,,,,1.128078797029265,0.4051792278892157,0.22206580943597845,0.10220405134972409,0.2288952204930735,0.10479386317490445,0.20983097254183034,0.097586716,,,,,,,,,,,0.169312281
27588,27713,27650,2002-07-30T00:00:00,2002-05-01T00:00:00,2002-10-25T00:00:00,,,,,2.3248742636979767,0.620700191,0.28437706738510854,2.383052019830107,0.5702521603629596,0.2237006549546775,0.10366078714323239,0.23146507217688844,0.10614486681258706,0.20777126186046607,0.098568778,2.2884834301671106,0.4089391630723886,0.5530023075168436,0.1576154343963301,0.066218539,0.16737624152527883,0.075189743,0.13869104086549225,0.047604467,,,,,,,,,,,,,1.5242902382692316,0.39588794378332937,0.19152614537406662,0.089511694,0.2007918376142805,0.094929715,0.17356362585715895,0.07852861,,,,,,,,,,,0.131465072
27610,27735,27672,2002-08-29T00:00:00,2002-06-03T00:00:00,2002-11-26T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
27632,27757,27694,2002-10-01T00:00:00,2002-07-03T00:00:00,2002-12-30T00:00:00,,,,,1.0112170178516138,0.6336483847168501,0.030473513313536767,2.198381368639293,0.083195471,0.26604111910389927,0.11045299099408945,0.2685895560333837,0.11076103188680621,0.2619667577385495,0.11009034132962943,1.1377375693301217,0.5879170272130099,0.092428887,0.2576794549844815,0.10985625609821638,0.26120526930486154,0.11041076730841835,0.2517122540463711,0.10909555380218038,,,,,,,,,,,,,1.040195341912885,0.5377502521680405,0.2552238429814139,0.10949276667829788,0.2589172116877942,0.11015617479667088,0.24909333932880812,0.10854787462189598,,,,,,,,,,,0.168589556
27654,27779,27716,2002-10-31T00:00:00,2002-08-05T00:00:00,2003-01-31T00:00:00,,,,,1.135356529162673,0.8790654716560047,0.054898111,3.2417345668467994,0.266063757,0.275905854,0.1108078904500132,0.27745045853217043,0.1108955991915077,0.27344316714100314,0.11077135348602841,1.0988803973555334,0.4042886225854505,0.20877293720731782,0.22385618360774576,0.10273089305945741,0.23049074459407515,0.10518548985855397,0.21208781094850512,0.098410896,,,,,,,,,,,,,1.055653425082861,0.4812247856098416,0.24553995935476655,0.10804564031277285,0.2502114443795218,0.10914507375691687,0.23758878187027105,0.10632424329171859,,,,,,,,,,,0.177450459
27676,27801,27738,2002-12-03T00:00:00,2002-09-05T00:00:00,2003-03-05T00:00:00,,,,,1.131984724340244,0.9689891297064945,0.070338438,3.744145413872183,0.5146324517129521,0.2784898171813597,0.1107881672188715,0.27974916126625465,0.11084244830201471,0.2765034515368615,0.11078875733600321,1.0970136419720913,0.1972413359144697,0.4310799074376802,0.12703205277872384,0.030094454046511076,0.12947892345992365,0.034070916,0.12336546719167588,0.023913577,,,,,,,,,,,,,1.073693214601095,0.4296911910404546,0.23295052524553495,0.10531061968437443,0.23879931218596287,0.10713601992174074,0.22274655925000994,0.10222409394869149,,,,,,,,,,,0.179749161
27698,27823,27760,2003-01-06T00:00:00,2002-10-07T00:00:00,2003-04-04T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
27720,27845,27782,2003-02-06T00:00:00,2002-11-06T00:00:00,2003-05-07T00:00:00,,,,,1.0036297204865472,0.6847841856335755,0.03798232,2.5339559878708005,0.23064210614978664,0.2697622152326787,0.1106315007345392,0.2719138542944233,0.11084856897022793,0.2663689309629338,0.11040438201043255,1.254433628532479,0.592571118,0.3109438815037645,0.2542025898221807,0.1095418482670243,0.2581855022237003,0.11021657868502098,0.24723627798039186,0.1085642035000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171913854
27742,27867,27804,2003-03-11T00:00:00,2002-12-09T00:00:00,2003-06-09T00:00:00,,,,,0.6024864155508225,0.7691951822956969,0.1015937847929787,2.991593499578511,0.082576801,0.2817688388550509,0.1105032214980005,0.2824761008625751,0.11058780418753517,0.28096700310781697,0.11037590933400006,0.8286895047727224,0.6014186420372746,0.1484573666773804,0.2692605030066224,0.11047459729399436,0.2713305184158292,0.11073637003650616,0.266218589,0.11015589430953306,,,,,,,,,,,,,0.9112238318282707,0.4947479060062008,0.2550635125597439,0.10932135637275656,0.25861560091740216,0.11001698260991458,0.24944007413771938,0.10832900539732938,,,,,,,,,,,0.182476101
27764,27889,27826,2003-04-10T00:00:00,2003-01-10T00:00:00,2003-07-10T00:00:00,,,,,0.27784293961066514,0.696560037,0.069128487,2.5868300725932722,0.018116304934960303,0.2873448958817115,0.11004397620579681,0.28728190540424065,0.11016755738068688,0.2879535711651553,0.10975250528751962,0.2543349545055146,0.5075408413947103,0.013562538564121596,0.28599782355153763,0.10975754344275283,0.28575427579583945,0.10999343617627506,0.28730981088581475,0.10920995110738145,,,,,,,,,,,,,0.5977531835894169,0.4212980131215288,0.262461404,0.10953464503473188,0.2647178951567256,0.11008333336685339,0.2598828805826109,0.10874009691034786,,,,,,,,,,,0.16593868
