Date,HMFSI
1951-09-01,-1.091688272269452
1951-10-01,-1.0589985569856846
1951-11-01,-1.1060545269432394
1951-12-01,-1.1219264321649551
1952-01-01,-1.2961424973889812
1952-02-01,-1.0365940908082154
1952-03-01,-0.9734566548510681
1952-04-01,-0.9765985313274048
1952-05-01,-0.9284388092047062
1952-06-01,-0.9433670987909097
1952-07-01,-0.9770383628979927
1952-08-01,-0.9744640659190472
1952-09-01,-0.9373595875582481
1952-10-01,-0.9214303124439119
1952-11-01,-0.9191421663390278
1952-12-01,-0.9354103521627688
1953-01-01,-0.9742848389870894
1953-02-01,-0.28651866841309426
1953-03-01,-0.05773780825253411
1953-04-01,0.3414349811082332
1953-05-01,3.033770987763519
1953-06-01,2.9405853601781553
1953-07-01,4.1537944705461864
1953-08-01,3.8951756807053988
1953-09-01,3.8776866370216494
1953-10-01,4.510740445570145
1953-11-01,4.2631572227865755
1953-12-01,4.070985100660824
1954-01-01,3.863414750869142
1954-02-01,3.593071220985073
1954-03-01,3.4897847386974044
1954-04-01,3.260953466356759
1954-05-01,2.243618451972161
1954-06-01,2.020881289003208
1954-07-01,1.669611738980669
1954-08-01,1.7868991882091154
1954-09-01,1.8507017249679079
1954-10-01,1.2768671271952827
1954-11-01,1.2791865219087235
1954-12-01,1.2093753598780121
1955-01-01,1.128749412177779
1955-02-01,1.1172720509570764
1955-03-01,0.735043041623894
1955-04-01,0.3394835697945157
1955-05-01,0.27756225524316547
1955-06-01,0.25878983675176953
1955-07-01,-0.07457895302269377
1955-08-01,-0.05960504067755808
1955-09-01,-0.05312797900939644
1955-10-01,0.5401716248372072
1955-11-01,0.5459357844659712
1955-12-01,0.5739354039313078
1956-01-01,0.650329896431452
1956-02-01,0.780875351639204
1956-03-01,0.9996222780837235
1956-04-01,1.622040547771182
1956-05-01,1.8526115457748284
1956-06-01,1.9118016795867123
1956-07-01,1.8536002251431039
1956-08-01,2.3331245504488143
1956-09-01,2.268389488865113
1956-10-01,2.068211338918732
1956-11-01,2.14506018033093
1956-12-01,2.0325734394788215
1957-01-01,2.1815652992639225
1957-02-01,2.2345186045651957
1957-03-01,2.0980815069337537
1957-04-01,1.7370637812403016
1957-05-01,1.5831102267577424
1957-06-01,1.6366575081124288
1957-07-01,1.6430178366142736
1957-08-01,1.308434239283288
1957-09-01,1.3691672025364026
1957-10-01,1.3110290159621454
1957-11-01,1.8742237543292593
1957-12-01,3.345149084853228
1958-01-01,3.147296458382748
1958-02-01,3.0219355888896517
1958-03-01,2.8646099050616765
1958-04-01,2.7200456285134678
1958-05-01,2.579241823059046
1958-06-01,2.272154485454999
1958-07-01,2.471342376689615
1958-08-01,3.0951577727760236
1958-09-01,3.2153714318472812
1958-10-01,3.099848347284211
1958-11-01,2.8012867783861113
1958-12-01,1.6227751883898565
1959-01-01,1.4682254967193358
1959-02-01,1.5134922996415408
1959-03-01,1.3841733935918692
1959-04-01,1.1533085525519697
1959-05-01,1.1547284281676953
1959-06-01,1.1363208863913699
1959-07-01,1.0409018058245885
1959-08-01,0.5418017295829327
1959-09-01,0.6036664173672072
1959-10-01,0.881196502283396
1959-11-01,0.8171115891007227
1959-12-01,0.7911278325750425
1960-01-01,0.8013101404330396
1960-02-01,1.0709834678066097
1960-03-01,1.3850986254888975
1960-04-01,1.2991559133163737
1960-05-01,1.1407193735241679
1960-06-01,1.2651763844674884
1960-07-01,1.4148967779601938
1960-08-01,1.3668391029543412
1960-09-01,0.9508964988003406
1960-10-01,1.0332056445460156
1960-11-01,1.0464828689950423
1960-12-01,0.7961582084544454
1961-01-01,0.7024803430939357
1961-02-01,0.573072948312193
1961-03-01,0.35801627683448306
1961-04-01,0.392150734719415
1961-05-01,0.30160591965813005
1961-06-01,0.43993511729874324
1961-07-01,0.0555426256626758
1961-08-01,0.115764483164491
1961-09-01,0.13470438405408397
1961-10-01,0.12315538133538388
1961-11-01,0.1142734973208711
1961-12-01,0.14021562085997472
1962-01-01,0.13888841768458182
1962-02-01,0.09151057393530149
1962-03-01,0.1807853128735647
1962-04-01,0.21567461732102705
1962-05-01,0.17517469879921901
1962-06-01,-0.021434993997772385
1962-07-01,0.03604040654541002
1962-08-01,-0.1436415410854379
1962-09-01,-0.17346118154296986
1962-10-01,-0.18846660121159298
1962-11-01,-0.19253710765396437
